Product Name                          	 Date      	 Vehicle No.     	 Qty.            	 Rate      	 Amount
Petrol                                	 26/02/2025	 2777            	 11.6            	 94.80     	 1100.00
Diesel                                	 26/02/2025	 2777            	 71.47           	 90.50     	 6468.00
Diesel                                	 26/02/2025	 C               	 27.62           	 90.50     	 2500.00
Diesel                                	 27/02/2025	 2313            	 150             	 90.50     	 13575.00
IOC CLEARBLUE  - 20Ltr                	 27/02/2025	 2313            	 2               	 1300.00   	 2600.00
Diesel                                	 27/02/2025	 8313            	 150             	 90.50     	 13575.00
Diesel                                	 27/02/2025	 4313            	 150             	 90.50     	 13575.00
Diesel                                	 27/02/2025	 0327            	 134             	 90.50     	 12127.00
Diesel                                	 27/02/2025	 5313            	 150             	 90.50     	 13575.00
Diesel                                	 27/02/2025	 7313            	 150             	 90.50     	 13575.00
Diesel                                	 27/02/2025	 9313            	 150             	 90.50     	 13575.00
IOC CLEARBLUE  - 20Ltr                	 27/02/2025	 9313            	 2               	 1300.00   	 2600.00
Diesel                                	 27/02/2025	 5313            	 150             	 90.50     	 13575.00
Petrol                                	 27/02/2025	 3281            	 5.27            	 94.80     	 500.00
Diesel                                	 28/02/2025	 4313            	 100             	 90.50     	 9050.00
Diesel                                	 28/02/2025	 0327            	 100             	 90.50     	 9050.00
Diesel                                	 28/02/2025	 5313            	 100             	 90.50     	 9050.00
IOC CLEARBLUE  - 20Ltr                	 28/02/2025	 5313            	 2               	 1300.00   	 2600.00
IOC CLEARBLUE  - 20Ltr                	 28/02/2025	 4313            	 1               	 1300.00   	 1300.00
Diesel                                	 28/02/2025	 9313            	 100             	 90.50     	 9050.00
Diesel                                	 28/02/2025	 7318            	 237.5           	 90.50     	 21494.00
Diesel                                	 28/02/2025	 2313            	 211             	 90.50     	 19096.00
Diesel                                	 28/02/2025	 GJ19 8600       	 265             	 90.50     	 23983.00
Diesel                                	 28/02/2025	 8313            	 172.81          	 90.50     	 15639.00
Diesel                                	 28/02/2025	 7686            	 121.39          	 90.50     	 10986.00
Diesel                                	 28/02/2025	 5313            	 73              	 90.50     	 6607.00
Diesel                                	 28/02/2025	 9313            	 164             	 90.50     	 14842.00
Diesel                                	 28/02/2025	 5682            	 11.05           	 90.50     	 1000.00
Diesel                                	 28/02/2025	 4313            	 206.02          	 90.50     	 18645.00
IOC CLEARBLUE  - 10Ltr                	 28/02/2025	 4313            	 1               	 650.00    	 650.00
Diesel                                	 28/02/2025	 5313            	 205             	 90.50     	 18553.00
Diesel                                	 01/03/2025	 7313            	 132             	 90.50     	 11946.00
Diesel                                	 01/03/2025	 8313            	 153             	 90.50     	 13847.00
Diesel                                	 01/03/2025	 2313            	 158             	 90.50     	 14299.00
Diesel                                	 01/03/2025	 5313            	 158             	 90.50     	 14299.00
Diesel                                	 01/03/2025	 4313            	 128             	 90.50     	 11584.00
Diesel                                	 01/03/2025	 0327            	 150             	 90.50     	 13575.00
Diesel                                	 01/03/2025	 5313            	 90              	 90.50     	 8145.00
Petrol                                	 01/03/2025	 1128            	 4.85            	 94.80     	 460.00
Diesel                                	 01/03/2025	 8676            	 169             	 90.50     	 15295.00
Petrol                                	 01/03/2025	 2777            	 0.53            	 94.80     	 50.00
Diesel                                	 01/03/2025	 8143            	 59.88           	 90.50     	 5419.00
Diesel                                	 02/03/2025	 8313            	 186.01          	 90.50     	 16834.00
Diesel                                	 02/03/2025	 4313            	 148.42          	 90.50     	 13432.00
Diesel                                	 02/03/2025	 9313            	 183             	 90.50     	 16562.00
Diesel                                	 02/03/2025	 5313            	 142.01          	 90.50     	 12852.00
Diesel                                	 02/03/2025	 2313            	 152             	 90.50     	 13756.00
Diesel                                	 02/03/2025	 5313            	 143.01          	 90.50     	 12942.00
Diesel                                	 02/03/2025	 0327            	 205             	 90.50     	 18553.00
Diesel                                	 02/03/2025	 7313            	 143.01          	 90.50     	 12942.00
Diesel                                	 02/03/2025	 2777            	 69.04           	 90.50     	 6248.00
Diesel                                	 03/03/2025	 5313            	 176.02          	 90.50     	 15930.00
Diesel                                	 03/03/2025	 7313            	 152             	 90.50     	 13756.00
Diesel                                	 03/03/2025	 9313            	 160             	 90.50     	 14480.00
Diesel                                	 03/03/2025	 5313            	 154.3           	 90.50     	 13964.00
IOC CLEARBLUE  - 20Ltr                	 03/03/2025	 4313            	 1               	 1300.00   	 1300.00
IOC CLEARBLUE  - 20Ltr                	 03/03/2025	 2313            	 2               	 1300.00   	 2600.00
Diesel                                	 03/03/2025	 8313            	 143             	 90.50     	 12942.00
Diesel                                	 03/03/2025	 4313            	 163             	 90.50     	 14752.00
